Booking_ID,Hotel_Type,Country,Booking_Channel,Customer_Type,Room_Type,Length_of_Stay,Rooms_Booked,Room_Rate,Extra_Charges,Booking_Status,Checkin_Date,Checkout_Date,Revenue
BKG1463,City Hotel,Brazil,Online,Group,Suite,10,3,479,96,Completed,2023-03-02 22:00:00,2023-03-12 22:00:00,14466
BKG1464,City Hotel,Germany,Online,Group,Suite,11,3,82,27,Completed,2023-03-02 23:00:00,2023-03-13 23:00:00,2733
BKG1465,City Hotel,India,Travel Agent,Group,Deluxe,7,1,80,108,Completed,2023-03-03 00:00:00,2023-03-10 00:00:00,668
BKG1466,Resort Hotel,India,Online,Family,Executive,13,3,211,161,Completed,2023-03-03 01:00:00,2023-03-16 01:00:00,8390
BKG1467,Resort Hotel,UK,Online,Group,Executive,9,3,327,53,Completed,2023-03-03 02:00:00,2023-03-12 02:00:00,8882
BKG1468,Resort Hotel,UAE,Online,Family,Suite,12,2,411,1,Completed,2023-03-03 03:00:00,2023-03-15 03:00:00,9865
BKG1469,Resort Hotel,UK,Online,Family,Suite,13,3,335,113,Completed,2023-03-03 04:00:00,2023-03-16 04:00:00,13178
BKG1470,City Hotel,France,Online,Couple,Deluxe,2,1,54,16,Completed,2023-03-03 05:00:00,2023-03-05 05:00:00,124
BKG1471,City Hotel,France,Online,Business,Deluxe,14,2,218,145,Completed,2023-03-03 06:00:00,2023-03-17 06:00:00,6249
BKG1472,Resort Hotel,France,Online,Business,Executive,6,1,222,27,Completed,2023-03-03 07:00:00,2023-03-09 07:00:00,1359
BKG1473,City Hotel,China,Online,Business,Deluxe,5,2,264,27,Cancelled,2023-03-03 08:00:00,2023-03-08 08:00:00,2667
BKG1474,Resort Hotel,UK,Online,Group,Suite,1,1,366,179,Cancelled,2023-03-03 09:00:00,2023-03-04 09:00:00,545
BKG1475,Resort Hotel,China,Travel Agent,Couple,Executive,11,3,166,15,Completed,2023-03-03 10:00:00,2023-03-14 10:00:00,5493
BKG1476,Resort Hotel,Brazil,Online,Couple,Suite,7,2,304,160,Cancelled,2023-03-03 11:00:00,2023-03-10 11:00:00,4416
BKG1477,City Hotel,UAE,Online,Family,Executive,1,3,318,84,Completed,2023-03-03 12:00:00,2023-03-04 12:00:00,1038
BKG1478,Resort Hotel,Germany,Online,Couple,Executive,10,1,301,4,Completed,2023-03-03 13:00:00,2023-03-13 13:00:00,3014
BKG1479,Resort Hotel,Australia,Online,Family,Suite,9,1,442,44,Completed,2023-03-03 14:00:00,2023-03-12 14:00:00,4022
BKG1480,Resort Hotel,UK,Online,Couple,Executive,4,2,255,164,Cancelled,2023-03-03 15:00:00,2023-03-07 15:00:00,2204
BKG1481,City Hotel,Australia,Corporate,Family,Executive,14,1,258,51,Completed,2023-03-03 16:00:00,2023-03-17 16:00:00,3663
BKG1482,City Hotel,India,Corporate,Group,Deluxe,8,1,212,191,Completed,2023-03-03 17:00:00,2023-03-11 17:00:00,1887
BKG1483,Resort Hotel,UK,Online,Couple,Suite,1,2,323,61,Completed,2023-03-03 18:00:00,2023-03-04 18:00:00,707
BKG1484,City Hotel,Brazil,Corporate,Business,Suite,5,3,432,4,Cancelled,2023-03-03 19:00:00,2023-03-08 19:00:00,6484
BKG1485,City Hotel,UK,Online,Family,Deluxe,3,2,189,106,Completed,2023-03-03 20:00:00,2023-03-06 20:00:00,1240
BKG1486,City Hotel,China,Online,Couple,Executive,4,1,424,10,Completed,2023-03-03 21:00:00,2023-03-07 21:00:00,1706
BKG1487,City Hotel,UAE,Direct,Couple,Standard,12,1,218,85,No Show,2023-03-03 22:00:00,2023-03-15 22:00:00,2701
BKG1488,City Hotel,Germany,Corporate,Family,Standard,4,2,193,130,Cancelled,2023-03-03 23:00:00,2023-03-07 23:00:00,1674
BKG1489,City Hotel,Canada,Direct,Couple,Suite,8,2,271,178,Completed,2023-03-04 00:00:00,2023-03-12 00:00:00,4514
BKG1490,City Hotel,Germany,Online,Business,Deluxe,10,3,318,59,Completed,2023-03-04 01:00:00,2023-03-14 01:00:00,9599
BKG1491,City Hotel,Germany,Online,Family,Executive,10,1,429,65,Completed,2023-03-04 02:00:00,2023-03-14 02:00:00,4355
BKG1492,City Hotel,India,Travel Agent,Family,Deluxe,13,1,451,184,Cancelled,2023-03-04 03:00:00,2023-03-17 03:00:00,6047
BKG1493,City Hotel,Brazil,Travel Agent,Family,Executive,3,3,125,16,Completed,2023-03-04 04:00:00,2023-03-07 04:00:00,1141
BKG1494,Resort Hotel,Australia,Online,Family,Suite,1,2,167,130,Completed,2023-03-04 05:00:00,2023-03-05 05:00:00,464
BKG1495,Resort Hotel,Brazil,Corporate,Family,Suite,5,2,147,130,Completed,2023-03-04 06:00:00,2023-03-09 06:00:00,1600
BKG1496,City Hotel,Canada,Travel Agent,Business,Standard,2,3,484,39,Cancelled,2023-03-04 07:00:00,2023-03-06 07:00:00,2943
BKG1497,Resort Hotel,India,Online,Family,Deluxe,13,2,82,79,Cancelled,2023-03-04 08:00:00,2023-03-17 08:00:00,2211
BKG1498,Resort Hotel,UAE,Travel Agent,Business,Suite,11,3,387,75,Completed,2023-03-04 09:00:00,2023-03-15 09:00:00,12846
BKG1499,City Hotel,Germany,Travel Agent,Business,Deluxe,13,2,116,62,Completed,2023-03-04 10:00:00,2023-03-17 10:00:00,3078
BKG1500,City Hotel,China,Online,Business,Suite,14,2,359,50,Cancelled,2023-03-04 11:00:00,2023-03-18 11:00:00,10102
BKG1501,City Hotel,India,Direct,Family,Executive,6,2,55,128,Completed,2023-03-04 12:00:00,2023-03-10 12:00:00,788
BKG1502,Resort Hotel,France,Online,Business,Executive,4,3,341,50,Cancelled,2023-03-04 13:00:00,2023-03-08 13:00:00,4142
BKG1503,Resort Hotel,UK,Online,Family,Standard,9,3,290,3,Cancelled,2023-03-04 14:00:00,2023-03-13 14:00:00,7833
BKG1504,City Hotel,Brazil,Corporate,Business,Suite,7,3,104,131,Cancelled,2023-03-04 15:00:00,2023-03-11 15:00:00,2315
BKG1505,City Hotel,India,Direct,Family,Standard,2,1,432,174,Completed,2023-03-04 16:00:00,2023-03-06 16:00:00,1038
BKG1506,City Hotel,France,Corporate,Couple,Standard,7,1,483,166,Completed,2023-03-04 17:00:00,2023-03-11 17:00:00,3547
BKG1507,Resort Hotel,Australia,Corporate,Couple,Suite,10,3,120,83,Completed,2023-03-04 18:00:00,2023-03-14 18:00:00,3683
BKG1508,Resort Hotel,Canada,Travel Agent,Business,Suite,14,1,143,48,Completed,2023-03-04 19:00:00,2023-03-18 19:00:00,2050
BKG1509,Resort Hotel,Canada,Direct,Group,Executive,8,1,499,184,Completed,2023-03-04 20:00:00,2023-03-12 20:00:00,4176
BKG1510,Resort Hotel,Germany,Online,Group,Standard,3,2,192,38,Completed,2023-03-04 21:00:00,2023-03-07 21:00:00,1190
BKG1511,City Hotel,Germany,Corporate,Couple,Executive,3,2,71,195,Completed,2023-03-04 22:00:00,2023-03-07 22:00:00,621
BKG1512,City Hotel,India,Travel Agent,Business,Deluxe,11,2,98,144,No Show,2023-03-04 23:00:00,2023-03-15 23:00:00,2300
BKG1513,City Hotel,India,Online,Business,Deluxe,2,1,471,142,Completed,2023-03-05 00:00:00,2023-03-07 00:00:00,1084
BKG1514,City Hotel,UAE,Travel Agent,Business,Standard,12,1,185,104,Completed,2023-03-05 01:00:00,2023-03-17 01:00:00,2324
BKG1515,Resort Hotel,UK,Travel Agent,Group,Standard,1,3,441,155,Completed,2023-03-05 02:00:00,2023-03-06 02:00:00,1478
BKG1516,Resort Hotel,USA,Travel Agent,Couple,Suite,3,1,280,15,Completed,2023-03-05 03:00:00,2023-03-08 03:00:00,855
BKG1517,City Hotel,Australia,Online,Business,Suite,10,1,149,133,Cancelled,2023-03-05 04:00:00,2023-03-15 04:00:00,1623
BKG1518,City Hotel,Germany,Corporate,Couple,Standard,12,3,342,91,No Show,2023-03-05 05:00:00,2023-03-17 05:00:00,12403
BKG1519,Resort Hotel,USA,Online,Couple,Standard,11,3,249,159,Completed,2023-03-05 06:00:00,2023-03-16 06:00:00,8376
BKG1520,City Hotel,USA,Online,Family,Deluxe,7,3,383,24,Completed,2023-03-05 07:00:00,2023-03-12 07:00:00,8067
BKG1521,Resort Hotel,UK,Corporate,Group,Executive,11,2,170,38,Cancelled,2023-03-05 08:00:00,2023-03-16 08:00:00,3778
BKG1522,City Hotel,China,Travel Agent,Couple,Deluxe,9,3,276,144,Completed,2023-03-05 09:00:00,2023-03-14 09:00:00,7596
BKG1523,City Hotel,China,Online,Family,Deluxe,14,2,458,45,Completed,2023-03-05 10:00:00,2023-03-19 10:00:00,12869
BKG1524,City Hotel,Germany,Online,Group,Executive,9,1,487,115,Completed,2023-03-05 11:00:00,2023-03-14 11:00:00,4498
BKG1525,City Hotel,France,Travel Agent,Business,Standard,13,1,288,52,Cancelled,2023-03-05 12:00:00,2023-03-18 12:00:00,3796
BKG1526,City Hotel,UK,Direct,Business,Standard,6,2,326,113,Completed,2023-03-05 13:00:00,2023-03-11 13:00:00,4025
BKG1527,City Hotel,UK,Direct,Family,Deluxe,14,2,150,50,Completed,2023-03-05 14:00:00,2023-03-19 14:00:00,4250
BKG1528,City Hotel,Brazil,Corporate,Business,Deluxe,6,2,432,145,Cancelled,2023-03-05 15:00:00,2023-03-11 15:00:00,5329
BKG1529,Resort Hotel,USA,Online,Family,Executive,11,1,236,19,Completed,2023-03-05 16:00:00,2023-03-16 16:00:00,2615
BKG1530,Resort Hotel,Brazil,Online,Family,Suite,5,1,208,86,Cancelled,2023-03-05 17:00:00,2023-03-10 17:00:00,1126
BKG1531,Resort Hotel,USA,Online,Business,Suite,2,3,55,132,Completed,2023-03-05 18:00:00,2023-03-07 18:00:00,462
BKG1532,Resort Hotel,China,Online,Group,Standard,7,3,219,61,Completed,2023-03-05 19:00:00,2023-03-12 19:00:00,4660
BKG1533,Resort Hotel,Germany,Online,Family,Suite,1,1,424,102,Completed,2023-03-05 20:00:00,2023-03-06 20:00:00,526
BKG1534,City Hotel,Australia,Online,Group,Standard,6,3,229,11,Cancelled,2023-03-05 21:00:00,2023-03-11 21:00:00,4133
BKG1535,City Hotel,China,Travel Agent,Group,Standard,14,3,480,80,Completed,2023-03-05 22:00:00,2023-03-19 22:00:00,20240
BKG1536,Resort Hotel,UK,Online,Family,Standard,4,2,261,157,Completed,2023-03-05 23:00:00,2023-03-09 23:00:00,2245
BKG1537,City Hotel,Australia,Travel Agent,Group,Executive,3,1,461,143,Completed,2023-03-06 00:00:00,2023-03-09 00:00:00,1526
BKG1538,Resort Hotel,India,Direct,Family,Deluxe,11,2,213,1,Completed,2023-03-06 01:00:00,2023-03-17 01:00:00,4687
BKG1539,Resort Hotel,Australia,Travel Agent,Business,Suite,13,1,177,124,Completed,2023-03-06 02:00:00,2023-03-19 02:00:00,2425
BKG1540,City Hotel,Australia,Corporate,Business,Executive,1,1,345,116,Completed,2023-03-06 03:00:00,2023-03-07 03:00:00,461
BKG1541,City Hotel,China,Corporate,Business,Suite,14,2,267,130,Completed,2023-03-06 04:00:00,2023-03-20 04:00:00,7606
BKG1542,City Hotel,UK,Online,Business,Executive,6,1,190,7,Completed,2023-03-06 05:00:00,2023-03-12 05:00:00,1147
BKG1543,Resort Hotel,Australia,Online,Business,Suite,13,2,482,36,Completed,2023-03-06 06:00:00,2023-03-19 06:00:00,12568
BKG1544,City Hotel,China,Online,Group,Suite,7,2,181,180,Completed,2023-03-06 07:00:00,2023-03-13 07:00:00,2714
BKG1545,Resort Hotel,China,Online,Group,Deluxe,11,1,403,54,Completed,2023-03-06 08:00:00,2023-03-17 08:00:00,4487
BKG1546,Resort Hotel,Australia,Travel Agent,Group,Suite,1,1,300,48,Completed,2023-03-06 09:00:00,2023-03-07 09:00:00,348
BKG1547,Resort Hotel,USA,Direct,Couple,Executive,11,2,427,58,Completed,2023-03-06 10:00:00,2023-03-17 10:00:00,9452
BKG1548,City Hotel,UK,Direct,Couple,Suite,1,3,150,59,Completed,2023-03-06 11:00:00,2023-03-07 11:00:00,509
BKG1549,City Hotel,Canada,Online,Family,Deluxe,7,3,369,88,Completed,2023-03-06 12:00:00,2023-03-13 12:00:00,7837
BKG1550,Resort Hotel,Australia,Direct,Couple,Suite,11,1,147,77,Cancelled,2023-03-06 13:00:00,2023-03-17 13:00:00,1694
BKG1551,City Hotel,Brazil,Online,Business,Executive,12,1,385,118,Completed,2023-03-06 14:00:00,2023-03-18 14:00:00,4738
BKG1552,City Hotel,Brazil,Corporate,Business,Suite,6,3,328,173,No Show,2023-03-06 15:00:00,2023-03-12 15:00:00,6077
BKG1553,City Hotel,India,Online,Business,Deluxe,7,1,235,99,Completed,2023-03-06 16:00:00,2023-03-13 16:00:00,1744
BKG1554,Resort Hotel,UK,Online,Family,Deluxe,13,1,392,62,Completed,2023-03-06 17:00:00,2023-03-19 17:00:00,5158
BKG1555,Resort Hotel,China,Online,Family,Deluxe,8,3,192,126,Completed,2023-03-06 18:00:00,2023-03-14 18:00:00,4734
BKG1556,City Hotel,UAE,Corporate,Family,Deluxe,8,1,394,159,Completed,2023-03-06 19:00:00,2023-03-14 19:00:00,3311
BKG1557,Resort Hotel,Germany,Online,Family,Standard,9,3,398,65,Completed,2023-03-06 20:00:00,2023-03-15 20:00:00,10811
BKG1558,City Hotel,France,Online,Group,Deluxe,13,3,405,84,Completed,2023-03-06 21:00:00,2023-03-19 21:00:00,15879
BKG1559,City Hotel,UAE,Direct,Family,Suite,9,3,432,3,Completed,2023-03-06 22:00:00,2023-03-15 22:00:00,11667
BKG1560,City Hotel,UK,Direct,Family,Suite,7,1,128,156,Cancelled,2023-03-06 23:00:00,2023-03-13 23:00:00,1052
BKG1561,City Hotel,UK,Online,Couple,Suite,9,2,406,176,Completed,2023-03-07 00:00:00,2023-03-16 00:00:00,7484
BKG1562,Resort Hotel,Australia,Corporate,Group,Suite,6,2,404,92,Completed,2023-03-07 01:00:00,2023-03-13 01:00:00,4940
BKG1563,Resort Hotel,Australia,Online,Business,Standard,9,2,479,22,Completed,2023-03-07 02:00:00,2023-03-16 02:00:00,8644
BKG1564,Resort Hotel,UAE,Online,Couple,Standard,11,1,88,130,Completed,2023-03-07 03:00:00,2023-03-18 03:00:00,1098
BKG1565,City Hotel,China,Online,Family,Standard,2,1,352,53,Completed,2023-03-07 04:00:00,2023-03-09 04:00:00,757
BKG1566,City Hotel,India,Online,Business,Suite,11,1,86,148,Completed,2023-03-07 05:00:00,2023-03-18 05:00:00,1094
BKG1567,City Hotel,Australia,Travel Agent,Business,Executive,2,1,474,79,Completed,2023-03-07 06:00:00,2023-03-09 06:00:00,1027
BKG1568,Resort Hotel,France,Travel Agent,Business,Executive,14,2,397,43,No Show,2023-03-07 07:00:00,2023-03-21 07:00:00,11159
BKG1569,City Hotel,France,Online,Couple,Suite,6,3,478,147,Cancelled,2023-03-07 08:00:00,2023-03-13 08:00:00,8751
BKG1570,Resort Hotel,India,Corporate,Group,Deluxe,3,1,335,184,Completed,2023-03-07 09:00:00,2023-03-10 09:00:00,1189
BKG1571,Resort Hotel,USA,Corporate,Group,Deluxe,2,1,373,196,Completed,2023-03-07 10:00:00,2023-03-09 10:00:00,942
BKG1572,Resort Hotel,USA,Online,Business,Suite,8,1,56,198,Cancelled,2023-03-07 11:00:00,2023-03-15 11:00:00,646
BKG1573,Resort Hotel,UK,Online,Family,Deluxe,7,3,402,179,Completed,2023-03-07 12:00:00,2023-03-14 12:00:00,8621
BKG1574,Resort Hotel,Australia,Travel Agent,Group,Deluxe,8,2,352,144,Completed,2023-03-07 13:00:00,2023-03-15 13:00:00,5776
BKG1575,Resort Hotel,Brazil,Corporate,Group,Executive,6,1,352,193,Completed,2023-03-07 14:00:00,2023-03-13 14:00:00,2305
BKG1576,City Hotel,UAE,Travel Agent,Family,Suite,9,2,259,11,Completed,2023-03-07 15:00:00,2023-03-16 15:00:00,4673
BKG1577,City Hotel,Canada,Travel Agent,Couple,Standard,9,1,128,185,Completed,2023-03-07 16:00:00,2023-03-16 16:00:00,1337
BKG1578,Resort Hotel,India,Online,Couple,Executive,2,2,431,132,Completed,2023-03-07 17:00:00,2023-03-09 17:00:00,1856
BKG1579,Resort Hotel,UK,Travel Agent,Family,Suite,10,1,404,79,Completed,2023-03-07 18:00:00,2023-03-17 18:00:00,4119
BKG1580,City Hotel,Brazil,Online,Couple,Suite,5,2,406,125,Completed,2023-03-07 19:00:00,2023-03-12 19:00:00,4185
BKG1581,Resort Hotel,Australia,Direct,Business,Executive,9,1,493,91,Completed,2023-03-07 20:00:00,2023-03-16 20:00:00,4528
BKG1582,Resort Hotel,Brazil,Travel Agent,Group,Deluxe,3,1,182,71,Completed,2023-03-07 21:00:00,2023-03-10 21:00:00,617
BKG1583,City Hotel,Brazil,Online,Couple,Deluxe,5,2,225,183,Completed,2023-03-07 22:00:00,2023-03-12 22:00:00,2433
BKG1584,Resort Hotel,India,Online,Business,Executive,8,2,136,45,Completed,2023-03-07 23:00:00,2023-03-15 23:00:00,2221
BKG1585,Resort Hotel,UK,Corporate,Business,Suite,2,3,298,71,Cancelled,2023-03-08 00:00:00,2023-03-10 00:00:00,1859
BKG1586,Resort Hotel,China,Online,Business,Standard,6,3,266,92,Completed,2023-03-08 01:00:00,2023-03-14 01:00:00,4880
BKG1587,City Hotel,France,Travel Agent,Business,Suite,11,3,455,120,Cancelled,2023-03-08 02:00:00,2023-03-19 02:00:00,15135
BKG1588,City Hotel,UAE,Travel Agent,Business,Standard,4,3,400,17,Completed,2023-03-08 03:00:00,2023-03-12 03:00:00,4817
BKG1589,City Hotel,UK,Corporate,Family,Standard,12,2,456,43,Completed,2023-03-08 04:00:00,2023-03-20 04:00:00,10987
BKG1590,Resort Hotel,Canada,Online,Group,Suite,14,3,141,42,Completed,2023-03-08 05:00:00,2023-03-22 05:00:00,5964
BKG1591,Resort Hotel,Brazil,Travel Agent,Group,Suite,12,1,478,78,Completed,2023-03-08 06:00:00,2023-03-20 06:00:00,5814
BKG1592,City Hotel,China,Direct,Family,Suite,6,2,256,76,Cancelled,2023-03-08 07:00:00,2023-03-14 07:00:00,3148
BKG1593,Resort Hotel,India,Direct,Family,Standard,3,1,281,149,Completed,2023-03-08 08:00:00,2023-03-11 08:00:00,992
BKG1594,Resort Hotel,Germany,Travel Agent,Business,Deluxe,6,3,357,59,Completed,2023-03-08 09:00:00,2023-03-14 09:00:00,6485
BKG1595,Resort Hotel,UAE,Direct,Couple,Standard,7,3,248,62,Completed,2023-03-08 10:00:00,2023-03-15 10:00:00,5270
BKG1596,Resort Hotel,UAE,Travel Agent,Group,Standard,10,3,479,23,Cancelled,2023-03-08 11:00:00,2023-03-18 11:00:00,14393
BKG1597,Resort Hotel,France,Online,Couple,Standard,3,2,87,192,Cancelled,2023-03-08 12:00:00,2023-03-11 12:00:00,714
BKG1598,City Hotel,Germany,Travel Agent,Group,Executive,5,1,473,28,Completed,2023-03-08 13:00:00,2023-03-13 13:00:00,2393
BKG1599,Resort Hotel,Australia,Online,Business,Deluxe,13,1,448,128,Completed,2023-03-08 14:00:00,2023-03-21 14:00:00,5952
BKG1600,City Hotel,Germany,Online,Couple,Standard,12,2,418,123,Cancelled,2023-03-08 15:00:00,2023-03-20 15:00:00,10155
BKG1601,Resort Hotel,Brazil,Online,Group,Standard,8,3,445,0,Completed,2023-03-08 16:00:00,2023-03-16 16:00:00,10680
BKG1602,City Hotel,Brazil,Corporate,Group,Executive,2,3,126,72,Completed,2023-03-08 17:00:00,2023-03-10 17:00:00,828
BKG1603,Resort Hotel,Brazil,Corporate,Business,Standard,7,2,116,20,Completed,2023-03-08 18:00:00,2023-03-15 18:00:00,1644
BKG1604,City Hotel,Brazil,Travel Agent,Couple,Deluxe,13,1,234,155,Completed,2023-03-08 19:00:00,2023-03-21 19:00:00,3197
BKG1605,Resort Hotel,UK,Online,Business,Standard,1,1,426,145,Completed,2023-03-08 20:00:00,2023-03-09 20:00:00,571
BKG1606,City Hotel,UAE,Online,Couple,Deluxe,7,1,324,96,Cancelled,2023-03-08 21:00:00,2023-03-15 21:00:00,2364
BKG1607,Resort Hotel,Germany,Online,Couple,Deluxe,1,1,139,51,Completed,2023-03-08 22:00:00,2023-03-09 22:00:00,190
BKG1608,City Hotel,UAE,Travel Agent,Group,Suite,4,3,335,65,Completed,2023-03-08 23:00:00,2023-03-12 23:00:00,4085
BKG1609,Resort Hotel,Canada,Online,Family,Executive,4,3,397,114,Completed,2023-03-09 00:00:00,2023-03-13 00:00:00,4878
BKG1610,City Hotel,Germany,Online,Couple,Executive,12,2,256,87,Completed,2023-03-09 01:00:00,2023-03-21 01:00:00,6231
BKG1611,City Hotel,UK,Online,Couple,Executive,5,2,67,61,Cancelled,2023-03-09 02:00:00,2023-03-14 02:00:00,731
BKG1612,Resort Hotel,Canada,Corporate,Business,Suite,2,2,293,18,Completed,2023-03-09 03:00:00,2023-03-11 03:00:00,1190
BKG1613,Resort Hotel,UAE,Corporate,Couple,Suite,14,3,368,1,Completed,2023-03-09 04:00:00,2023-03-23 04:00:00,15457
BKG1614,City Hotel,Canada,Travel Agent,Couple,Deluxe,14,3,56,197,Completed,2023-03-09 05:00:00,2023-03-23 05:00:00,2549
BKG1615,Resort Hotel,France,Online,Couple,Executive,12,3,237,54,Completed,2023-03-09 06:00:00,2023-03-21 06:00:00,8586
BKG1616,City Hotel,Canada,Online,Couple,Suite,11,2,137,78,No Show,2023-03-09 07:00:00,2023-03-20 07:00:00,3092
BKG1617,City Hotel,Germany,Online,Couple,Suite,12,3,165,184,Completed,2023-03-09 08:00:00,2023-03-21 08:00:00,6124
BKG1618,City Hotel,Brazil,Online,Family,Suite,6,1,112,10,Cancelled,2023-03-09 09:00:00,2023-03-15 09:00:00,682
BKG1619,Resort Hotel,Brazil,Online,Group,Deluxe,6,3,490,143,Completed,2023-03-09 10:00:00,2023-03-15 10:00:00,8963
BKG1620,City Hotel,Australia,Online,Couple,Standard,14,1,393,84,Completed,2023-03-09 11:00:00,2023-03-23 11:00:00,5586
BKG1621,City Hotel,UAE,Online,Business,Suite,8,1,124,189,Completed,2023-03-09 12:00:00,2023-03-17 12:00:00,1181
BKG1622,Resort Hotel,France,Online,Business,Suite,13,1,428,26,Cancelled,2023-03-09 13:00:00,2023-03-22 13:00:00,5590
BKG1623,Resort Hotel,Germany,Online,Couple,Suite,10,3,344,21,Cancelled,2023-03-09 14:00:00,2023-03-19 14:00:00,10341
BKG1624,Resort Hotel,Germany,Travel Agent,Couple,Executive,12,2,220,2,Completed,2023-03-09 15:00:00,2023-03-21 15:00:00,5282
BKG1625,Resort Hotel,India,Direct,Couple,Executive,1,1,281,2,Cancelled,2023-03-09 16:00:00,2023-03-10 16:00:00,283
BKG1626,City Hotel,USA,Corporate,Family,Suite,4,1,489,148,Completed,2023-03-09 17:00:00,2023-03-13 17:00:00,2104
BKG1627,City Hotel,UAE,Online,Group,Deluxe,12,3,443,42,Completed,2023-03-09 18:00:00,2023-03-21 18:00:00,15990
BKG1628,City Hotel,Germany,Online,Business,Standard,2,3,297,197,Completed,2023-03-09 19:00:00,2023-03-11 19:00:00,1979
BKG1629,City Hotel,China,Corporate,Family,Executive,11,1,412,88,No Show,2023-03-09 20:00:00,2023-03-20 20:00:00,4620
BKG1630,Resort Hotel,Germany,Online,Family,Standard,8,2,274,36,Completed,2023-03-09 21:00:00,2023-03-17 21:00:00,4420
BKG1631,City Hotel,India,Corporate,Couple,Suite,12,3,325,93,Cancelled,2023-03-09 22:00:00,2023-03-21 22:00:00,11793
BKG1632,City Hotel,Canada,Travel Agent,Group,Executive,4,1,411,183,Cancelled,2023-03-09 23:00:00,2023-03-13 23:00:00,1827
BKG1633,Resort Hotel,UK,Direct,Couple,Standard,14,2,241,38,Completed,2023-03-10 00:00:00,2023-03-24 00:00:00,6786
BKG1634,City Hotel,UK,Corporate,Business,Suite,8,3,216,147,Completed,2023-03-10 01:00:00,2023-03-18 01:00:00,5331
BKG1635,City Hotel,China,Travel Agent,Group,Executive,13,2,148,64,Completed,2023-03-10 02:00:00,2023-03-23 02:00:00,3912
BKG1636,City Hotel,China,Travel Agent,Couple,Suite,2,1,420,162,Cancelled,2023-03-10 03:00:00,2023-03-12 03:00:00,1002
BKG1637,City Hotel,Australia,Online,Business,Executive,13,2,461,42,Completed,2023-03-10 04:00:00,2023-03-23 04:00:00,12028
BKG1638,City Hotel,UK,Online,Family,Standard,14,1,277,20,Completed,2023-03-10 05:00:00,2023-03-24 05:00:00,3898
BKG1639,City Hotel,Canada,Online,Business,Standard,4,3,463,9,Completed,2023-03-10 06:00:00,2023-03-14 06:00:00,5565
BKG1640,Resort Hotel,UK,Online,Business,Executive,12,1,363,44,Completed,2023-03-10 07:00:00,2023-03-22 07:00:00,4400
BKG1641,Resort Hotel,USA,Online,Business,Deluxe,9,1,375,92,Completed,2023-03-10 08:00:00,2023-03-19 08:00:00,3467
BKG1642,City Hotel,UAE,Online,Group,Suite,5,3,111,2,Cancelled,2023-03-10 09:00:00,2023-03-15 09:00:00,1667
BKG1643,City Hotel,UK,Corporate,Family,Standard,6,1,178,42,Completed,2023-03-10 10:00:00,2023-03-16 10:00:00,1110
BKG1644,Resort Hotel,Brazil,Online,Group,Deluxe,10,2,299,179,Completed,2023-03-10 11:00:00,2023-03-20 11:00:00,6159
BKG1645,City Hotel,Australia,Online,Family,Executive,12,3,458,40,Completed,2023-03-10 12:00:00,2023-03-22 12:00:00,16528
BKG1646,City Hotel,India,Online,Couple,Standard,9,2,472,120,Cancelled,2023-03-10 13:00:00,2023-03-19 13:00:00,8616
BKG1647,City Hotel,China,Travel Agent,Couple,Standard,9,3,188,106,Completed,2023-03-10 14:00:00,2023-03-19 14:00:00,5182
BKG1648,Resort Hotel,USA,Online,Business,Suite,7,1,279,168,Completed,2023-03-10 15:00:00,2023-03-17 15:00:00,2121
